epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6456.66,1.40903,1.30338,1.39804,0.72014,0.63463,0.69867,0.42283,1.35494,1.26362,1.47514,0.000828443,0.000828443,0.000828443
43,6609.98,1.39967,1.2975,1.39218,0.71759,0.64054,0.70208,0.42072,1.34601,1.25548,1.47044,0.000820525,0.000820525,0.000820525
44,6762.98,1.39332,1.28687,1.384,0.71494,0.64127,0.70412,0.42096,1.35628,1.26203,1.4831,0.000812468,0.000812468,0.000812468
45,6916.12,1.39204,1.28282,1.39106,0.71397,0.64517,0.70597,0.42299,1.35161,1.25091,1.48296,0.000804277,0.000804277,0.000804277
46,7069.8,1.39236,1.26977,1.38305,0.71505,0.64176,0.69822,0.41916,1.35434,1.26415,1.47954,0.000795954,0.000795954,0.000795954
47,7222.68,1.38649,1.27489,1.37936,0.69538,0.65631,0.70095,0.41937,1.3548,1.24832,1.47797,0.000787503,0.000787503,0.000787503
48,7375.61,1.37815,1.26497,1.37716,0.71713,0.63818,0.70531,0.4219,1.34818,1.22831,1.47412,0.000778929,0.000778929,0.000778929
49,7528.65,1.37355,1.24544,1.36952,0.71586,0.64474,0.70446,0.42309,1.34513,1.22475,1.47092,0.000770234,0.000770234,0.000770234
50,7681.79,1.37722,1.24153,1.36757,0.70545,0.6512,0.70455,0.4221,1.35091,1.21367,1.47897,0.000761423,0.000761423,0.000761423
51,7834.98,1.37004,1.23214,1.37085,0.70391,0.65448,0.70613,0.42482,1.34897,1.20453,1.47583,0.0007525,0.0007525,0.0007525
52,7988.48,1.37189,1.23007,1.36865,0.70633,0.64677,0.70341,0.42655,1.34378,1.20513,1.47046,0.000743468,0.000743468,0.000743468
53,8141.97,1.363,1.21454,1.36244,0.71511,0.64724,0.7073,0.42701,1.35043,1.19902,1.47851,0.000734332,0.000734332,0.000734332
54,8295.08,1.36344,1.20837,1.35947,0.71628,0.64648,0.70736,0.42504,1.35017,1.19923,1.47746,0.000725094,0.000725094,0.000725094
55,8448.26,1.35784,1.21127,1.35477,0.7127,0.64682,0.70843,0.42602,1.35089,1.20249,1.47808,0.000715761,0.000715761,0.000715761
56,8601.45,1.35306,1.20274,1.35199,0.70939,0.64609,0.7043,0.42433,1.35703,1.20579,1.48246,0.000706335,0.000706335,0.000706335
57,8754.64,1.34794,1.19705,1.35113,0.71326,0.64321,0.70345,0.42428,1.3538,1.20269,1.47767,0.00069682,0.00069682,0.00069682
58,8907.51,1.34196,1.18506,1.34548,0.71487,0.63874,0.70501,0.42629,1.34725,1.1998,1.47598,0.000687222,0.000687222,0.000687222
59,9060.66,1.34563,1.18091,1.34599,0.70376,0.65143,0.70457,0.42521,1.34867,1.1964,1.47598,0.000677543,0.000677543,0.000677543
